event_type,timestamp,job_id,job_planned_duration,job_remaining_duration,job_type,machine_id,machine_name,operator_id,operator_name,parts_made
job_added_to_store,2630.6584774142575,214,4.9498060749426855,4.789806074942689,JobType.SOFTWARE_UPDATE,2,,,,
job_started,2630.6584774142575,215,,,JobType.ELECTRICAL_MAINTENANCE,1,,0,Operator 0,
on_machine_broken,2630.678175287946,,,,,,,,,
job_added_to_store,2630.678175287946,216,12.209110723576105,12.209110723576105,JobType.MECHANICAL_MAINTENANCE,3,,,,
machine_part_completed,2632.1231448482795,,,,,0,Machine 0,,,95
machine_part_completed,2637.526674197487,,,,,4,Machine 4,,,116
machine_part_completed,2640.8100694733175,,,,,0,Machine 0,,,96
machine_part_completed,2644.2842965681966,,,,,1,Machine 1,,,98
job_started,2644.2842965681966,216,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,2647.043676895958,,,,,0,Machine 0,,,97
on_machine_broken,2647.8347619167303,,,,,,,,,
job_added_to_store,2647.8347619167303,217,4.294662614145882,4.294662614145882,JobType.SOFTWARE_UPDATE,0,,,,
machine_part_completed,2651.5165466301046,,,,,4,Machine 4,,,117
on_machine_broken,2653.8121258291762,,,,,,,,,
job_added_to_store,2653.8121258291762,218,51.375626752316535,51.375626752316535,JobType.ELECTRICAL_MAINTENANCE,4,,,,
job_added_to_store,2653.8142965684046,216,12.209110723576105,2.679110723576308,JobType.MECHANICAL_MAINTENANCE,3,,,,
job_started,2653.8142965684046,218,,,JobType.ELECTRICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2657.432913684637,,,,,1,Machine 1,,,99
machine_part_completed,2669.432675729678,,,,,1,Machine 1,,,100
machine_part_completed,2683.0943650113995,,,,,1,Machine 1,,,101
on_machine_broken,2684.562261683309,,,,,,,,,
job_added_to_store,2684.562261683309,219,12.670749366238715,12.670749366238715,JobType.MECHANICAL_MAINTENANCE,1,,,,
machine_part_completed,2705.189923321844,,,,,4,Machine 4,,,118
job_started,2705.189923321844,216,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,2706.336462211444,,,,,,,,,
job_added_to_store,2706.336462211444,220,8.335851753835682,8.335851753835682,JobType.MECHANICAL_MAINTENANCE,4,,,,
machine_part_completed,2707.8690340454787,,,,,3,Machine 3,,,116
job_started,2707.8690340454787,220,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2716.2048857994964,,,,,4,Machine 4,,,119
job_started,2716.2048857994964,219,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,2717.2224588623767,,,,,3,Machine 3,,,117
machine_part_completed,2725.8603962826455,,,,,4,Machine 4,,,120
machine_part_completed,2728.336197166918,,,,,3,Machine 3,,,118
on_machine_broken,2728.3390115904244,,,,,,,,,
job_added_to_store,2728.3390115904244,221,11.496844654630882,11.496844654630882,JobType.MECHANICAL_MAINTENANCE,4,,,,
machine_part_completed,2728.8756351660118,,,,,1,Machine 1,,,102
job_started,2728.8756351660118,221,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2736.8922626970125,,,,,1,Machine 1,,,103
machine_part_completed,2739.2562142629326,,,,,3,Machine 3,,,119
machine_part_completed,2740.3724798208937,,,,,4,Machine 4,,,121
job_started,2740.3724798208937,217,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,2744.6671424351334,,,,,0,Machine 0,,,98
job_started,2744.6671424351334,214,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
on_machine_broken,2745.5899896390392,,,,,,,,,
job_added_to_store,2745.5899896390392,222,9.634086732040343,9.634086732040343,JobType.MECHANICAL_MAINTENANCE,3,,,,
job_added_to_store,2745.5971424351537,214,4.9498060749426855,3.8598060749427088,JobType.SOFTWARE_UPDATE,2,,,,
job_started,2745.5971424351537,222,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,2745.919083933013,,,,,1,Machine 1,,,104
on_machine_broken,2747.1091738173022,,,,,,,,,
job_added_to_store,2747.1091738173022,223,20.60894831698237,20.60894831698237,JobType.ELECTRICAL_MAINTENANCE,4,,,,
job_added_to_store,2747.117142435187,222,9.634086732040343,8.114086732040375,JobType.MECHANICAL_MAINTENANCE,3,,,,
job_started,2747.117142435187,223,,,JobType.ELECTRICAL_MAINTENANCE,4,,0,Operator 0,
on_machine_broken,2750.838907947941,,,,,,,,,
job_added_to_store,2750.838907947941,224,18.43856899244807,18.43856899244807,JobType.ELECTRICAL_MAINTENANCE,1,,,,
machine_part_completed,2759.2442502304434,,,,,0,Machine 0,,,99
machine_part_completed,2767.7260907526183,,,,,4,Machine 4,,,122
job_started,2767.7260907526183,224,,,JobType.ELECTRICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,2769.5785962552204,,,,,0,Machine 0,,,100
on_machine_broken,2775.8273135351424,,,,,,,,,
job_added_to_store,2775.8273135351424,225,7.358773463644877,7.358773463644877,JobType.MECHANICAL_MAINTENANCE,4,,,,
machine_part_completed,2780.429481194028,,,,,0,Machine 0,,,101
machine_part_completed,2786.1646597454687,,,,,1,Machine 1,,,105
job_started,2786.1646597454687,225,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2789.88836657243,,,,,0,Machine 0,,,102
on_machine_broken,2789.918705023288,,,,,,,,,
job_added_to_store,2789.918705023288,226,23.60228673718251,23.60228673718251,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,2789.924659745551,225,7.358773463644877,3.5987734636449575,JobType.MECHANICAL_MAINTENANCE,4,,,,
job_started,2789.924659745551,226,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2797.249652094433,,,,,1,Machine 1,,,106
machine_part_completed,2806.24256545882,,,,,1,Machine 1,,,107
on_machine_broken,2807.3995532554304,,,,,,,,,
job_added_to_store,2807.3995532554304,227,12.651751693854255,12.651751693854255,JobType.MECHANICAL_MAINTENANCE,1,,,,
machine_part_completed,2813.5269464832477,,,,,0,Machine 0,,,103
job_started,2813.5269464832477,225,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2817.125719946971,,,,,4,Machine 4,,,123
job_started,2817.125719946971,222,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,2818.5133570381963,,,,,,,,,
job_added_to_store,2818.5133570381963,228,10.629423369186645,10.629423369186645,JobType.MECHANICAL_MAINTENANCE,4,,,,
on_machine_broken,2820.551354355401,,,,,,,,,
job_added_to_store,2820.551354355401,229,4.984656516541063,4.984656516541063,JobType.SOFTWARE_UPDATE,0,,,,
machine_part_completed,2825.2398066791884,,,,,3,Machine 3,,,120
job_started,2825.2398066791884,228,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2835.869230048607,,,,,4,Machine 4,,,124
job_started,2835.869230048607,227,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,2839.2414531830154,,,,,3,Machine 3,,,121
machine_part_completed,2843.93380915644,,,,,4,Machine 4,,,125
on_machine_broken,2845.018074288549,,,,,,,,,
job_added_to_store,2845.018074288549,230,3.859822567767674,3.859822567767674,JobType.SOFTWARE_UPDATE,3,,,,
on_machine_broken,2845.7530056488126,,,,,,,,,
job_added_to_store,2845.7530056488126,231,21.421274586816377,21.421274586816377,JobType.ELECTRICAL_MAINTENANCE,4,,,,
job_added_to_store,2845.7592300488227,227,12.651751693854255,2.7617516938544657,JobType.MECHANICAL_MAINTENANCE,1,,,,
job_started,2845.7592300488227,231,,,JobType.ELECTRICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2867.180504636106,,,,,4,Machine 4,,,126
job_started,2867.180504636106,227,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,2869.942256330021,,,,,1,Machine 1,,,108
job_started,2869.942256330021,214,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
machine_part_completed,2873.8020624050478,,,,,2,Machine 2,,,116
job_started,2873.8020624050478,230,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,2877.6618849728993,,,,,3,Machine 3,,,122
job_started,2877.6618849728993,229,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,2878.0951929091507,,,,,1,Machine 1,,,109
machine_part_completed,2879.052468748809,,,,,4,Machine 4,,,127
machine_part_completed,2882.6465414895492,,,,,0,Machine 0,,,104
machine_part_completed,2884.400859997513,,,,,2,Machine 2,,,117
machine_part_completed,2885.022280860283,,,,,3,Machine 3,,,123
machine_part_completed,2886.2047682102743,,,,,1,Machine 1,,,110
on_machine_broken,2887.380635526797,,,,,,,,,
job_added_to_store,2887.380635526797,232,11.109500465070923,11.109500465070923,JobType.MECHANICAL_MAINTENANCE,3,,,,
job_started,2887.380635526797,232,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,2889.865526276981,,,,,0,Machine 0,,,105
on_machine_broken,2890.5546736805436,,,,,,,,,
job_added_to_store,2890.5546736805436,233,15.525882678415645,15.525882678415645,JobType.MECHANICAL_MAINTENANCE,1,,,,
machine_part_completed,2892.2564557843416,,,,,4,Machine 4,,,128
on_machine_broken,2892.474242905687,,,,,,,,,
job_added_to_store,2892.474242905687,234,12.309252098813047,12.309252098813047,JobType.MECHANICAL_MAINTENANCE,4,,,,
on_machine_broken,2895.0339383814576,,,,,,,,,
job_added_to_store,2895.0339383814576,235,9.19946501463437,9.19946501463437,JobType.MECHANICAL_MAINTENANCE,2,,,,
machine_part_completed,2898.4901359921105,,,,,3,Machine 3,,,124
job_started,2898.4901359921105,235,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,2898.8118019099747,,,,,0,Machine 0,,,106
on_machine_broken,2901.811692022709,,,,,,,,,
job_added_to_store,2901.811692022709,236,4.740030789453548,4.740030789453548,JobType.SOFTWARE_UPDATE,0,,,,
machine_part_completed,2907.6896010069454,,,,,2,Machine 2,,,118
job_started,2907.6896010069454,234,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2909.3117552319604,,,,,3,Machine 3,,,125
on_machine_broken,2911.2706211408786,,,,,,,,,
job_added_to_store,2911.2706211408786,237,4.4904157678652705,4.4904157678652705,JobType.SOFTWARE_UPDATE,3,,,,
machine_part_completed,2918.4966241607067,,,,,2,Machine 2,,,119
machine_part_completed,2919.998853106027,,,,,4,Machine 4,,,129
job_started,2919.998853106027,233,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
on_machine_broken,2920.253870645183,,,,,,,,,
job_added_to_store,2920.253870645183,238,23.37905136560802,23.37905136560802,JobType.ELECTRICAL_MAINTENANCE,4,,,,
job_added_to_store,2920.258853106033,233,15.525882678415645,15.26588267841565,JobType.MECHANICAL_MAINTENANCE,1,,,,
job_started,2920.258853106033,238,,,JobType.ELECTRICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2928.623955627504,,,,,2,Machine 2,,,120
machine_part_completed,2938.8192038598722,,,,,2,Machine 2,,,121
machine_part_completed,2943.6379044721502,,,,,4,Machine 4,,,130
job_started,2943.6379044721502,233,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,2946.4378141811417,,,,,2,Machine 2,,,122
machine_part_completed,2951.6857155452044,,,,,4,Machine 4,,,131
machine_part_completed,2954.388448545937,,,,,2,Machine 2,,,123
machine_part_completed,2958.9037871508995,,,,,1,Machine 1,,,111
job_started,2958.9037871508995,237,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
on_machine_broken,2959.27037947338,,,,,,,,,
job_added_to_store,2959.27037947338,239,4.672815060334199,4.672815060334199,JobType.SOFTWARE_UPDATE,2,,,,
machine_part_completed,2963.394202918863,,,,,3,Machine 3,,,126
job_started,2963.394202918863,239,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
machine_part_completed,2963.48939896785,,,,,4,Machine 4,,,132
machine_part_completed,2968.067017979299,,,,,2,Machine 2,,,124
job_started,2968.067017979299,236,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,2969.583032767364,,,,,1,Machine 1,,,112
on_machine_broken,2971.9393199680308,,,,,,,,,
job_added_to_store,2971.9393199680308,240,5.22678531642923,5.22678531642923,JobType.SOFTWARE_UPDATE,2,,,,
machine_part_completed,2971.979577453781,,,,,3,Machine 3,,,127
machine_part_completed,2972.8070487688565,,,,,0,Machine 0,,,107
job_started,2972.8070487688565,240,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
on_machine_broken,2975.4530913132085,,,,,,,,,
job_added_to_store,2975.4530913132085,241,9.91843094415804,9.91843094415804,JobType.MECHANICAL_MAINTENANCE,1,,,,
job_added_to_store,2975.4570487689143,240,5.22678531642923,2.5767853164292864,JobType.SOFTWARE_UPDATE,2,,,,
job_started,2975.4570487689143,241,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,2975.7562971817833,,,,,4,Machine 4,,,133
machine_part_completed,2979.8271139535927,,,,,3,Machine 3,,,128
machine_part_completed,2980.875347896612,,,,,0,Machine 0,,,108
machine_part_completed,2984.431043148477,,,,,3,Machine 3,,,129
machine_part_completed,2985.3754797132888,,,,,1,Machine 1,,,113
job_started,2985.3754797132888,240,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
machine_part_completed,2987.381192741246,,,,,4,Machine 4,,,134
machine_part_completed,2987.952265029774,,,,,2,Machine 2,,,125
machine_part_completed,2993.0525857860566,,,,,0,Machine 0,,,109
on_machine_broken,2996.3155715069897,,,,,,,,,
job_added_to_store,2996.3155715069897,242,10.86997002695923,10.86997002695923,JobType.MECHANICAL_MAINTENANCE,2,,,,
job_started,2996.3155715069897,242,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,2996.87478932079,,,,,3,Machine 3,,,130
machine_part_completed,2997.4413822752326,,,,,4,Machine 4,,,135
machine_part_completed,2998.8034828472832,,,,,1,Machine 1,,,114
on_machine_broken,3003.146679083246,,,,,,,,,
job_added_to_store,3003.146679083246,243,5.222877329768579,5.222877329768579,JobType.SOFTWARE_UPDATE,4,,,,
machine_part_completed,3004.4848321790446,,,,,3,Machine 3,,,131
machine_part_completed,3005.0887964630915,,,,,1,Machine 1,,,115
machine_part_completed,3007.174763743468,,,,,0,Machine 0,,,110
machine_part_completed,3007.185541534186,,,,,2,Machine 2,,,126
job_started,3007.185541534186,243,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,3012.4084188640686,,,,,4,Machine 4,,,136
machine_part_completed,3012.474767053974,,,,,3,Machine 3,,,132
on_machine_broken,3014.075528860717,,,,,,,,,
job_added_to_store,3014.075528860717,244,14.060957509000477,14.060957509000477,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_started,3014.075528860717,244,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,3015.843908584221,,,,,,,,,
job_added_to_store,3015.843908584221,245,4.226633802072548,4.226633802072548,JobType.SOFTWARE_UPDATE,1,,,,
machine_part_completed,3017.2890150507856,,,,,2,Machine 2,,,127
on_machine_broken,3021.8273295677377,,,,,,,,,
job_added_to_store,3021.8273295677377,246,4.460910681186451,4.460910681186451,JobType.SOFTWARE_UPDATE,2,,,,
on_machine_broken,3022.0260338146386,,,,,,,,,
job_added_to_store,3022.0260338146386,247,10.984294066625994,10.984294066625994,JobType.MECHANICAL_MAINTENANCE,3,,,,
machine_part_completed,3025.2204999489923,,,,,4,Machine 4,,,137
on_machine_broken,3027.826072241611,,,,,,,,,
job_added_to_store,3027.826072241611,248,8.923821177133584,8.923821177133584,JobType.MECHANICAL_MAINTENANCE,4,,,,
machine_part_completed,3028.1364863700246,,,,,0,Machine 0,,,111
job_started,3028.1364863700246,248,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
on_machine_broken,3035.1630282350397,,,,,,,,,
job_added_to_store,3035.1630282350397,249,4.948958408810888,4.948958408810888,JobType.SOFTWARE_UPDATE,0,,,,
machine_part_completed,3037.060307547353,,,,,4,Machine 4,,,138
job_started,3037.060307547353,247,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,3047.210382656444,,,,,4,Machine 4,,,139
machine_part_completed,3048.044601614219,,,,,3,Machine 3,,,133
job_started,3048.044601614219,245,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,3052.2712354163837,,,,,1,Machine 1,,,116
job_started,3052.2712354163837,246,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
machine_part_completed,3056.7321460976677,,,,,2,Machine 2,,,128
job_started,3056.7321460976677,249,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,3056.9599307266185,,,,,4,Machine 4,,,140
machine_part_completed,3058.134719053303,,,,,3,Machine 3,,,134
machine_part_completed,3061.47612516359,,,,,1,Machine 1,,,117
machine_part_completed,3061.6811045065865,,,,,0,Machine 0,,,112
machine_part_completed,3064.2068850734336,,,,,2,Machine 2,,,129
machine_part_completed,3066.8303614234856,,,,,4,Machine 4,,,141
machine_part_completed,3066.963255753616,,,,,3,Machine 3,,,135
machine_part_completed,3071.8750238032458,,,,,2,Machine 2,,,130
on_machine_broken,3071.9594442820244,,,,,,,,,
job_added_to_store,3071.9594442820244,250,4.365770787558441,4.365770787558441,JobType.SOFTWARE_UPDATE,4,,,,
job_started,3071.9594442820244,250,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,3072.3906354614383,,,,,0,Machine 0,,,113
machine_part_completed,3073.560047138596,,,,,1,Machine 1,,,118
machine_part_completed,3075.9316410741244,,,,,3,Machine 3,,,136
machine_part_completed,3076.325215069678,,,,,4,Machine 4,,,142
on_machine_broken,3077.3824904433654,,,,,,,,,
job_added_to_store,3077.3824904433654,251,17.20589709174894,17.20589709174894,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_started,3077.3824904433654,251,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,3078.2572540362653,,,,,,,,,
job_added_to_store,3078.2572540362653,252,17.42235101508568,17.42235101508568,JobType.ELECTRICAL_MAINTENANCE,2,,,,
machine_part_completed,3082.066964445647,,,,,1,Machine 1,,,119
machine_part_completed,3085.1949665077937,,,,,4,Machine 4,,,143
machine_part_completed,3087.0016405885194,,,,,3,Machine 3,,,137
on_machine_broken,3088.7792449204985,,,,,,,,,
job_added_to_store,3088.7792449204985,253,10.468154626094043,10.468154626094043,JobType.MECHANICAL_MAINTENANCE,4,,,,
machine_part_completed,3093.673289697863,,,,,1,Machine 1,,,120
machine_part_completed,3094.58838753549,,,,,0,Machine 0,,,114
job_started,3094.58838753549,252,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
on_machine_broken,3094.8362820869093,,,,,,,,,
job_added_to_store,3094.8362820869093,254,5.258183964097388,5.258183964097388,JobType.SOFTWARE_UPDATE,1,,,,
on_machine_broken,3095.248433554288,,,,,,,,,
job_added_to_store,3095.248433554288,255,27.00638479583166,27.00638479583166,JobType.ELECTRICAL_MAINTENANCE,0,,,,
machine_part_completed,3097.283713509018,,,,,3,Machine 3,,,138
on_machine_broken,3101.335369068149,,,,,,,,,
job_added_to_store,3101.335369068149,256,28.593546013454183,28.593546013454183,JobType.ELECTRICAL_MAINTENANCE,3,,,,
machine_part_completed,3112.010738550956,,,,,2,Machine 2,,,131
job_started,3112.010738550956,255,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,3119.426944162514,,,,,2,Machine 2,,,132
on_machine_broken,3123.992692048796,,,,,,,,,
job_added_to_store,3123.992692048796,257,8.215371986807028,8.215371986807028,JobType.MECHANICAL_MAINTENANCE,2,,,,
machine_part_completed,3139.0171233473757,,,,,0,Machine 0,,,115
job_started,3139.0171233473757,256,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,3147.7791261827606,,,,,0,Machine 0,,,116
on_machine_broken,3148.7080846176605,,,,,,,,,
job_added_to_store,3148.7080846176605,258,8.896365568787484,8.896365568787484,JobType.MECHANICAL_MAINTENANCE,0,,,,
machine_part_completed,3167.6106693614524,,,,,3,Machine 3,,,139
job_started,3167.6106693614524,257,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,3175.8260413484386,,,,,2,Machine 2,,,133
job_started,3175.8260413484386,258,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,3177.627462810976,,,,,,,,,
